mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
106	106	847/2	847/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	1219								
106	106	1695/4	1695/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	1220								
107	107	424	424	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1221								
107	107	425	425	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1222								
107	107	426	426	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1223								
107	107	427	427	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1224								
107	107	424	424	4.0	0	0	Chord	4/4	1	2	1	1	1	1225								
107	107	424	424	0.0	0	0	StaffText	4/4	2	1	0					(Mettez les Anches du G.O. et accouplez le Récit)						
107	107	424	424	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	1226								
107	107	849/2	849/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	1227								
107	107	1699/4	1699/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	1228								
107	107	425	425	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	1229								
107	107	1701/4	1701/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	1230								
107	107	851/2	851/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	1231								
107	107	1703/4	1703/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	1232								
107	107	426	426	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	1233								
107	107	853/2	853/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	1234								
107	107	427	427	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	1235								
107	107	855/2	855/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	1236								
108	108	428	428	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1237								
108	108	429	429	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1238								
108	108	430	430	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1239								
108	108	431	431	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	1240								
108	108	863/2	863/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	1241								
108	108	428	428	4.0	0	0	Chord	4/4	1	2	1	1	1	1242								
108	108	428	428	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	1243								
108	108	1713/4	1713/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	1244								
108	108	857/2	857/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	1245								
108	108	1715/4	1715/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	1246								
108	108	429	429	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	1247								
108	108	1717/4	1717/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	1248								
108	108	859/2	859/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	1249								
108	108	1719/4	1719/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	1250								
108	108	430	430	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	1251								
108	108	1721/4	1721/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	1252								
108	108	861/2	861/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	1253								
108	108	1723/4	1723/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	1254								
108	108	431	431	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	1255								
108	108	1725/4	1725/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	1256								
108	108	863/2	863/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	1257								
108	108	1727/4	1727/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	1258								
109	109	432	432	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1259								
109	109	433	433	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1260								
109	109	434	434	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1261								
109	109	435	435	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1262								
109	109	432	432	4.0	0	0	Chord	4/4	1	2	1	1	1	1263								
109	109	432	432	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	1264								
109	109	865/2	865/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	1265								
109	109	1731/4	1731/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	1266								
109	109	433	433	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	1267								
109	109	1733/4	1733/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	1268								
109	109	867/2	867/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	1269								
109	109	1735/4	1735/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	1270								
109	109	434	434	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	1271								
109	109	869/2	869/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	1272								
109	109	435	435	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	1273								
109	109	871/2	871/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	1274								
110	110	436	436	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1275								
110	110	437	437	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1276								
110	110	438	438	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1277								
110	110	439	439	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	1278								
110	110	879/2	879/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	1279								
110	110	436	436	4.0	0	0	Chord	4/4	1	2	1	1	1	1280								
110	110	436	436	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	1281								
110	110	1745/4	1745/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	1282								
110	110	873/2	873/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	1283								
110	110	1747/4	1747/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	1284								
110	110	437	437	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	1285								
110	110	1749/4	1749/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	1286								
110	110	875/2	875/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	1287								
110	110	1751/4	1751/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	1288								
110	110	438	438	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	1289								
110	110	1753/4	1753/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	1290								
110	110	877/2	877/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	1291								
110	110	1755/4	1755/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	1292								
110	110	439	439	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	1293								
110	110	1757/4	1757/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	1294								
110	110	879/2	879/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	1295								
110	110	1759/4	1759/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	1296								
111	111	440	440	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1297								
111	111	441	441	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1298								
111	111	442	442	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	1299								
111	111	1769/4	1769/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	1300								
111	111	885/2	885/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	1301								
111	111	1771/4	1771/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	1302								
111	111	443	443	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	1303								
111	111	1773/4	1773/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	1304								
111	111	887/2	887/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	1305								
111	111	1775/4	1775/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	1306								
111	111	440	440	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	1307								
111	111	441	441	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	1308								
111	111	442	442	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	1309								
111	111	443	443	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	1310								
111	111	440	440	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	1311								
111	111	441	441	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	1312								
111	111	442	442	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	1313								
111	111	443	443	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	1314								
111	111	887/2	887/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	1315								
112	112	444	444	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	1316								
112	112	1777/4	1777/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	1317								
112	112	889/2	889/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	1318								
112	112	1779/4	1779/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	1319								
112	112	445	445	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	1320								
112	112	1781/4	1781/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	1321								
112	112	891/2	891/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	1322								
112	112	1783/4	1783/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	1323								
112	112	446	446	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1324								
112	112	447	447	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	1325								
112	112	895/2	895/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	1326								
112	112	444	444	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	1327								
112	112	445	445	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	1328								
112	112	446	446	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	1329								
112	112	447	447	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	1330								
112	112	895/2	895/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	1331								
112	112	444	444	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	1332								
112	112	445	445	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	1333								
112	112	446	446	0.25	1/2	1/2	Chord	4/4	2	2	1/16	1/16	1	1334								
112	112	1785/4	1785/4	0.25	9/16	9/16	Chord	4/4	2	2	1/16	1/16	1	1335								
112	112	893/2	893/2	0.25	5/8	5/8	Chord	4/4	2	2	1/16	1/16	1	1336								
112	112	1787/4	1787/4	0.25	11/16	11/16	Chord	4/4	2	2	1/16	1/16	1	1337								
112	112	447	447	0.25	3/4	3/4	Chord	4/4	2	2	1/16	1/16	1	1338								
112	112	1789/4	1789/4	0.25	13/16	13/16	Chord	4/4	2	2	1/16	1/16	1	1339								
112	112	895/2	895/2	0.25	7/8	7/8	Chord	4/4	2	2	1/16	1/16	1	1340								
112	112	1791/4	1791/4	0.25	15/16	15/16	Chord	4/4	2	2	1/16	1/16	1	1341								
113	113	448	448	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	1342								
113	113	1793/4	1793/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	1343								
113	113	897/2	897/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	1344								
113	113	1795/4	1795/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	1345								
113	113	449	449	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1346								
113	113	450	450	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1347								
113	113	451	451	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1348								
113	113	449	449	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	1349								
113	113	450	450	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	1350								
113	113	451	451	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	1351								
113	113	448	448	4.0	0	0	Chord	4/4	2	1	1	1	1	1352								
113	113	448	448	4.0	0	0	Chord	4/4	2	2	1	1	1	1353								
114	114	452	452	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1354								
114	114	453	453	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1355								
114	114	454	454	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1356								
114	114	455	455	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	1357								
114	114	911/2	911/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	1358								
114	114	452	452	4.0	0	0	Chord	4/4	1	2	1	1	1	1359								
114	114	453	453	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	1360								
114	114	454	454	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	1361								
114	114	455	455	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	1362								
114	114	452	452	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	1363								
115	115	456	456	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	1364								
115	115	913/2	913/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	1365								
115	115	1827/4	1827/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	1366								
115	115	457	457	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	1367								
115	115	915/2	915/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	1368								
115	115	458	458	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1369								
115	115	459	459	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	1370								
115	115	919/2	919/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	1371								
115	115	456	456	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	1372								
115	115	458	458	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	1373								
115	115	459	459	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	1374								
115	115	456	456	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	1375								
115	115	457	457	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	1376								
115	115	458	458	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	1377								
115	115	459	459	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	1378								
115	115	919/2	919/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	1379								
115	115	457	457	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	1380								
115	115	458	458	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	1381								
115	115	459	459	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	1382								
116	116	460	460	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	1383								
116	116	463	463	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1384								
116	116	460	460	4.0	0	0	Chord	4/4	1	2	1	1	1	1385								
116	116	460	460	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	1386								
116	116	461	461	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	1387								
116	116	462	462	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	1388								
116	116	463	463	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	1389								
116	116	927/2	927/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	1390								
116	116	460	460	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	1391								
116	116	461	461	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	1392								
116	116	462	462	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	1393								
116	116	463	463	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	1394								
116	116	927/2	927/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	1395								
117	117	464	464	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1396								
117	117	465	465	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1397								
117	117	466	466	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1398								
117	117	467	467	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	1399								
117	117	935/2	935/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	1400								
117	117	465	465	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	1401								
117	117	466	466	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	1402								
117	117	464	464	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	1403								
117	117	466	466	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	1404								
117	117	467	467	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	1405								
117	117	935/2	935/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	1406								
117	117	464	464	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	1407								
117	117	466	466	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	1408								
118	118	468	468	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1409								
118	118	469	469	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1410								
118	118	470	470	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	1411								
118	118	1881/4	1881/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	1412								
118	118	941/2	941/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	1413								
118	118	1883/4	1883/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	1414								
118	118	471	471	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	1415								
118	118	1885/4	1885/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	1416								
118	118	943/2	943/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	1417								
118	118	1887/4	1887/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	1418								
118	118	937/2	937/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	1419								
118	118	469	469	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	1420								
118	118	939/2	939/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	1421								
118	118	470	470	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	1422								
118	118	468	468	4.0	0	0	Chord	4/4	2	1	1	1	1	1423								
119	119	472	472	4.0	0	0	Chord	4/4	1	1	1	1	1	1424								
119	119	472	472	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	1425								
119	119	474	474	0.0	1/2	1/2	Dynamic	4/4	1	2	0				f							
119	119	475	475	0.0	3/4	3/4	StaffText	4/4	1	2	0					(G.O.)						
119	119	475	475	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	1426								
119	119	472	472	4.0	0	0	Chord	4/4	2	1	1	1	1	1427								
119	119	472	472	0.0	0	0	Dynamic	4/4	3	1	0				f							
119	119	472	472	4.0	0	0	Chord	4/4	3	1	1	1	1	1428								
120	120	476	476	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	1429								
120	120	477	477	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	1430								
120	120	478	478	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	1431								
120	120	479	479	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	1432								
120	120	476	476	4.0	0	0	Chord	4/4	3	1	1	1	1	1433								
121	121	483	483	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1434								
121	121	480	480	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	1435								
121	121	481	481	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	1436								
121	121	482	482	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	1437								
121	121	483	483	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	1438								
121	121	480	480	4.0	0	0	Chord	4/4	3	1	1	1	1	1439								
122	122	484	484	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1440								
122	122	485	485	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1441								
122	122	486	486	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1442								
122	122	487	487	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1443								
122	122	484	484	4.0	0	0	Chord	4/4	1	2	1	1	1	1444								
122	122	484	484	4.0	0	0	Chord	4/4	3	1	1	1	1	1445								
123	123	488	488	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1446								
123	123	489	489	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1447								
123	123	490	490	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1448								
123	123	491	491	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1449								
123	123	491	491	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	1450								
123	123	488	488	4.0	0	0	Chord	4/4	3	1	1	1	1	1451								
124	124	492	492	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	1452								
124	124	495	495	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1453								
124	124	492	492	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	1454								
124	124	493	493	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	1455								
124	124	494	494	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	1456								
124	124	495	495	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	1457								
124	124	492	492	4.0	0	0	Chord	4/4	3	1	1	1	1	1458								
125	125	496	496	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1459								
125	125	497	497	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1460								
125	125	498	498	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	1461								
125	125	496	496	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	1462								
125	125	497	497	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	1463								
125	125	498	498	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	1464								
125	125	499	499	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	1465								
125	125	496	496	4.0	0	0	Chord	4/4	3	1	1	1	1	1466								
126	126	500	500	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1467								
126	126	501	501	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	1468								
126	126	1003/2	1003/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	1469								
126	126	502	502	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	1470								
126	126	1007/2	1007/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	1471								
126	126	503	503	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	1472								
126	126	500	500	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	1473								
126	126	502	502	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	1474								
126	126	500	500	4.0	0	0	Chord	4/4	3	1	1	1	1	1475								
127	127	504	504	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	1476								
127	127	506	506	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1477								
127	127	507	507	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1478								
127	127	504	504	1.5	0	0	Chord	4/4	1	2	3/8	1/4	3/2	1479								
127	127	1011/2	1011/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	1480								
127	127	506	506	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	1481								
127	127	507	507	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	1482								
127	127	504	504	4.0	0	0	Chord	4/4	2	1	1	1	1	1483								
127	127	505	505	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	1484								
127	127	506	506	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	1485								
127	127	507	507	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	1486								
128	128	508	508	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1487								
128	128	509	509	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1488								
128	128	510	510	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	1489								
128	128	508	508	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	1490								
128	128	1017/2	1017/2	0.25	1/8	1/8	Chord	4/4	1	2	1/16	1/16	1	1491								
128	128	2035/4	2035/4	0.25	3/16	3/16	Chord	4/4	1	2	1/16	1/16	1	1492								
128	128	509	509	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	1493								
128	128	510	510	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	1494								
128	128	1021/2	1021/2	0.25	5/8	5/8	Chord	4/4	1	2	1/16	1/16	1	1495								
128	128	2043/4	2043/4	0.25	11/16	11/16	Chord	4/4	1	2	1/16	1/16	1	1496								
128	128	511	511	0.25	3/4	3/4	Chord	4/4	1	2	1/16	1/16	1	1497								
128	128	2045/4	2045/4	0.25	13/16	13/16	Chord	4/4	1	2	1/16	1/16	1	1498								
128	128	1023/2	1023/2	0.25	7/8	7/8	Chord	4/4	1	2	1/16	1/16	1	1499								
128	128	2047/4	2047/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16	1/16	1	1500								
128	128	508	508	4.0	0	0	Chord	4/4	2	1	1	1	1	1501								
128	128	508	508	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	1502								
128	128	509	509	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	1503								
128	128	1019/2	1019/2	0.25	3/8	3/8	Chord	4/4	3	1	1/16	1/16	1	1504								
128	128	2039/4	2039/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16	1/16	1	1505								
128	128	510	510	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	1506								
129	129	513	513	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1507								
129	129	514	514	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	1508								
129	129	1031/2	1031/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	1509								
129	129	512	512	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	1510								
129	129	515	515	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	1511								
129	129	512	512	4.0	0	0	Chord	4/4	2	1	1	1	1	1512								
129	129	512	512	4.0	0	0	Chord	4/4	3	1	1	1	1	1513								
